73,Cloudy,0.84,1.59,2.91,0.54,1.48,3.63,0.56,1.34,2.83,0.88,2.08,4.06
93,Clear and Sunny,0.86,1.67,3.04,0.58,1.62,3.9,0.63,1.52,3.18,0.91,2.18,4.2
86,Rainy,0.88,1.68,3.12,0.63,1.78,4.24,0.58,1.41,2.91,0.87,2.1,4.1
79,Rainy,0.89,1.69,3.13,0.55,1.56,3.7,0.56,1.35,2.85,0.87,2.05,4.06
62,Clear and Sunny,0.86,1.61,3.01,0.62,1.69,4.2,0.54,1.3,2.7,0.78,1.91,3.64
53,Rainy,0.88,1.72,3.09,0.59,1.66,3.97,0.7,1.68,3.54,0.79,1.88,3.69
59,Cloudy,0.83,1.62,2.92,0.65,1.79,4.32,0.67,1.62,3.42,0.87,2.08,4.09
74,Cloudy,0.83,1.53,2.85,0.63,1.79,4.19,0.65,1.57,3.29,0.83,2.01,3.86
68,Rainy,0.87,1.65,3.06,0.57,1.6,3.81,0.62,1.48,3.16,0.83,1.97,3.9
73,Rainy,0.83,1.54,2.9,0.59,1.66,3.98,0.53,1.28,2.7,0.88,2.16,4.14
91,Overcast,0.83,1.6,2.9,0.57,1.61,3.84,0.57,1.39,2.9,0.87,2.05,4.06
50,Overcast,0.88,1.71,3.09,0.52,1.47,3.5,0.61,1.48,3.07,0.79,1.93,3.64
51,Clear and Sunny,0.87,1.64,3.07,0.62,1.75,4.27,0.59,1.4,2.98,0.9,2.21,4.19
50,Clear and Sunny,0.89,1.66,3.11,0.54,1.51,3.72,0.68,1.65,3.4,0.82,1.93,3.79
79,Cloudy,0.85,1.63,2.93,0.57,1.58,3.91,0.55,1.31,2.8,0.92,2.2,4.24
90,Rainy,0.85,1.6,2.96,0.58,1.62,3.96,0.68,1.65,3.42,0.79,1.91,3.67
65,Rainy,0.92,1.71,3.27,0.55,1.49,3.66,0.58,1.36,2.91,0.87,2.04,4.06
89,Cloudy,0.89,1.71,3.1,0.61,1.75,4.16,0.69,1.69,3.51,0.89,2.15,4.17
63,Clear and Sunny,0.85,1.58,2.94,0.62,1.76,4.15,0.54,1.29,2.74,0.9,2.16,4.16
86,Rainy,0.9,1.7,3.14,0.64,1.79,4.39,0.63,1.5,3.17,0.88,2.08,4.14
56,Overcast,0.83,1.58,2.89,0.63,1.75,4.27,0.54,1.28,2.73,0.82,1.98,3.8
58,Rainy,0.92,1.7,3.24,0.53,1.45,3.56,0.55,1.3,2.79,0.88,2.09,4.07
92,Clear and Sunny,0.86,1.68,3.06,0.54,1.5,3.59,0.63,1.51,3.17,0.81,1.98,3.73
70,Overcast,0.92,1.78,3.22,0.61,1.67,4.07,0.53,1.28,2.7,0.84,2,3.87
82,Overcast,0.87,1.68,3.06,0.6,1.67,4.08,0.65,1.57,3.27,0.78,1.86,3.65
86,Clear and Sunny,0.9,1.72,3.19,0.58,1.59,3.85,0.67,1.58,3.33,0.88,2.14,4.06
93,Rainy,0.84,1.59,2.94,0.65,1.8,4.37,0.61,1.48,3.07,0.83,1.95,3.87
50,Cloudy,0.84,1.61,2.97,0.62,1.72,4.27,0.53,1.27,2.7,0.88,2.06,4.06
70,Clear and Sunny,0.87,1.63,3.06,0.56,1.59,3.84,0.57,1.4,2.87,0.89,2.12,4.17
53,Cloudy,0.91,1.75,3.19,0.6,1.68,4,0.55,1.32,2.74,0.92,2.21,4.26
61,Clear and Sunny,0.83,1.57,2.9,0.55,1.52,3.71,0.61,1.48,3.04,0.8,1.93,3.73
86,Overcast,0.92,1.74,3.22,0.6,1.69,4,0.62,1.47,3.14,0.92,2.19,4.27
86,Rainy,0.84,1.63,2.96,0.58,1.62,3.98,0.58,1.4,2.97,0.79,1.93,3.69
81,Clear and Sunny,0.82,1.53,2.9,0.62,1.69,4.21,0.59,1.45,2.99,0.8,1.93,3.73
56,Rainy,0.89,1.7,3.12,0.62,1.76,4.13,0.63,1.52,3.17,0.9,2.17,4.18
78,Overcast,0.82,1.53,2.88,0.53,1.51,3.6,0.66,1.6,3.35,0.84,2.05,3.96
64,Rainy,0.8,1.55,2.78,0.53,1.47,3.57,0.58,1.37,2.88,0.87,2.05,4.03
94,Clear and Sunny,0.85,1.64,2.94,0.53,1.43,3.56,0.65,1.53,3.3,0.89,2.09,4.11
58,Rainy,0.84,1.62,2.91,0.54,1.49,3.68,0.68,1.63,3.47,0.88,2.13,4.08
74,Overcast,0.84,1.6,2.98,0.53,1.46,3.56,0.61,1.45,3.06,0.9,2.15,4.23
85,Overcast,0.92,1.74,3.19,0.6,1.68,4.04,0.62,1.51,3.15,0.88,2.13,4.15
73,Cloudy,0.88,1.69,3.13,0.58,1.6,3.92,0.59,1.4,2.94,0.82,1.97,3.85
89,Cloudy,0.9,1.71,3.14,0.56,1.55,3.86,0.69,1.62,3.46,0.88,2.11,4.04
56,Cloudy,0.81,1.58,2.87,0.55,1.53,3.71,0.58,1.39,2.95,0.88,2.15,4.04
92,Rainy,0.84,1.58,2.93,0.6,1.63,4.06,0.67,1.59,3.41,0.78,1.91,3.66
97,Cloudy,0.89,1.7,3.16,0.58,1.64,3.93,0.53,1.3,2.67,0.89,2.1,4.13
62,Cloudy,0.81,1.5,2.87,0.64,1.76,4.31,0.56,1.36,2.81,0.85,2.02,3.99
92,Clear and Sunny,0.82,1.55,2.85,0.53,1.46,3.57,0.66,1.62,3.32,0.86,2.06,4.01
94,Clear and Sunny,0.83,1.56,2.9,0.6,1.7,4.12,0.64,1.57,3.24,0.82,2,3.8
53,Clear and Sunny,0.92,1.78,3.18,0.55,1.49,3.74,0.67,1.63,3.38,0.81,1.95,3.75
56,Clear and Sunny,0.85,1.59,3,0.63,1.78,4.33,0.55,1.32,2.8,0.82,1.94,3.8
67,Rainy,0.81,1.55,2.85,0.54,1.49,3.7,0.65,1.59,3.28,0.93,2.27,4.29
64,Overcast,0.86,1.64,3.01,0.52,1.43,3.57,0.6,1.41,3.06,0.88,2.07,4.06
77,Cloudy,0.84,1.59,2.96,0.55,1.54,3.66,0.67,1.63,3.39,0.92,2.18,4.27
57,Cloudy,0.93,1.8,3.24,0.58,1.65,3.94,0.6,1.47,3.07,0.92,2.22,4.31
66,Cloudy,0.87,1.7,3.04,0.63,1.8,4.26,0.54,1.28,2.71,0.91,2.2,4.23
91,Cloudy,0.85,1.66,2.98,0.64,1.77,4.29,0.6,1.44,3.06,0.78,1.91,3.65
83,Overcast,0.88,1.71,3.09,0.57,1.56,3.85,0.66,1.58,3.36,0.84,2,3.94
77,Overcast,0.88,1.72,3.11,0.61,1.71,4.1,0.58,1.41,2.96,0.81,1.93,3.73
59,Rainy,0.81,1.54,2.82,0.64,1.73,4.29,0.58,1.41,2.89,0.89,2.16,4.09
83,Overcast,0.9,1.66,3.12,0.61,1.68,4.07,0.6,1.43,3.05,0.78,1.88,3.6
96,Cloudy,0.92,1.75,3.27,0.58,1.64,3.87,0.63,1.52,3.2,0.9,2.18,4.17
65,Clear and Sunny,0.88,1.7,3.07,0.64,1.8,4.24,0.54,1.31,2.75,0.88,2.14,4.1
67,Clear and Sunny,0.86,1.66,3,0.53,1.48,3.55,0.67,1.63,3.38,0.87,2.09,4.07
57,Cloudy,0.81,1.51,2.85,0.6,1.69,4.07,0.54,1.3,2.71,0.85,2.05,3.94
65,Cloudy,0.89,1.65,3.09,0.59,1.65,3.94,0.59,1.44,3,0.8,1.9,3.68
52,Clear and Sunny,0.91,1.77,3.18,0.65,1.8,4.41,0.62,1.47,3.12,0.79,1.87,3.67
93,Overcast,0.82,1.54,2.83,0.54,1.47,3.63,0.53,1.29,2.68,0.79,1.87,3.7
64,Overcast,0.93,1.8,3.22,0.58,1.64,3.92,0.54,1.3,2.7,0.8,1.93,3.71
57,Rainy,0.91,1.7,3.23,0.64,1.77,4.27,0.56,1.35,2.83,0.86,2.05,4.01
76,Rainy,0.85,1.65,2.96,0.55,1.56,3.75,0.65,1.54,3.24,0.85,2.04,3.96
78,Cloudy,0.92,1.72,3.2,0.63,1.78,4.25,0.62,1.52,3.13,0.9,2.14,4.13
94,Cloudy,0.91,1.75,3.17,0.61,1.71,4.13,0.62,1.49,3.17,0.82,1.97,3.78
82,Clear and Sunny,0.93,1.73,3.25,0.6,1.65,4.04,0.69,1.68,3.43,0.81,1.96,3.75
97,Cloudy,0.86,1.62,3.01,0.58,1.59,3.86,0.68,1.65,3.47,0.94,2.21,4.41
68,Overcast,0.85,1.6,2.99,0.57,1.57,3.84,0.69,1.65,3.49,0.84,2.01,3.9
74,Overcast,0.82,1.57,2.88,0.63,1.73,4.27,0.54,1.27,2.7,0.79,1.93,3.69
80,Cloudy,0.85,1.6,2.96,0.58,1.59,3.94,0.69,1.64,3.46,0.92,2.17,4.3
62,Rainy,0.84,1.59,2.95,0.52,1.44,3.49,0.62,1.48,3.13,0.89,2.18,4.12
60,Clear and Sunny,0.82,1.56,2.9,0.58,1.61,3.94,0.63,1.5,3.18,0.92,2.19,4.26
91,Clear and Sunny,0.82,1.53,2.82,0.56,1.6,3.76,0.66,1.6,3.31,0.92,2.17,4.28
79,Overcast,0.8,1.56,2.82,0.57,1.56,3.86,0.56,1.33,2.83,0.84,2,3.85
71,Cloudy,0.92,1.73,3.24,0.57,1.62,3.86,0.6,1.46,3.02,0.94,2.3,4.34
66,Clear and Sunny,0.87,1.62,3.05,0.6,1.65,3.98,0.56,1.36,2.81,0.87,2.12,4.1
86,Rainy,0.83,1.55,2.93,0.53,1.46,3.59,0.65,1.57,3.27,0.89,2.17,4.17
88,Overcast,0.93,1.73,3.25,0.61,1.73,4.18,0.68,1.65,3.49,0.79,1.89,3.65
85,Overcast,0.91,1.78,3.16,0.61,1.71,4.12,0.6,1.42,3.03,0.92,2.25,4.25
86,Rainy,0.84,1.64,2.96,0.54,1.48,3.67,0.58,1.38,2.97,0.84,2,3.92
61,Cloudy,0.8,1.5,2.82,0.57,1.61,3.8,0.6,1.43,3.06,0.81,1.94,3.79
72,Clear and Sunny,0.9,1.66,3.13,0.61,1.7,4.13,0.69,1.7,3.51,0.84,2.03,3.96
77,Cloudy,0.82,1.54,2.88,0.62,1.72,4.12,0.7,1.69,3.52,0.88,2.16,4.09
72,Clear and Sunny,0.9,1.73,3.12,0.6,1.66,4.1,0.59,1.42,2.96,0.9,2.17,4.2
67,Overcast,0.87,1.65,3,0.52,1.49,3.55,0.55,1.34,2.81,0.92,2.17,4.3
77,Clear and Sunny,0.8,1.5,2.79,0.62,1.68,4.11,0.55,1.3,2.75,0.78,1.88,3.67
52,Clear and Sunny,0.85,1.63,2.96,0.55,1.56,3.73,0.66,1.57,3.37,0.88,2.09,4.06
80,Rainy,0.87,1.63,3.05,0.62,1.74,4.16,0.56,1.33,2.86,0.92,2.22,4.29
66,Cloudy,0.91,1.68,3.17,0.53,1.44,3.54,0.56,1.35,2.81,0.78,1.85,3.63
89,Rainy,0.81,1.56,2.8,0.61,1.73,4.18,0.59,1.42,3.02,0.88,2.07,4.05
83,Rainy,0.9,1.75,3.13,0.59,1.63,3.94,0.64,1.55,3.28,0.84,2.01,3.92
78,Clear and Sunny,0.84,1.57,2.88,0.54,1.52,3.62,0.61,1.44,3.07,0.86,2.07,4.02
77,Overcast,0.81,1.52,2.87,0.57,1.56,3.83,0.63,1.52,3.16,0.81,1.97,3.79
74,Cloudy,0.89,1.65,3.13,0.59,1.67,3.96,0.68,1.65,3.42,0.89,2.12,4.17
94,Rainy,0.86,1.65,3,0.55,1.51,3.76,0.58,1.41,2.94,0.82,1.98,3.85
81,Rainy,0.84,1.57,2.96,0.58,1.63,3.88,0.66,1.54,3.31,0.82,2,3.78
89,Cloudy,0.86,1.6,2.99,0.57,1.62,3.86,0.61,1.46,3.09,0.84,2.04,3.93
89,Overcast,0.9,1.72,3.14,0.59,1.65,4,0.69,1.67,3.5,0.84,1.97,3.89
93,Cloudy,0.86,1.65,3,0.57,1.63,3.85,0.61,1.47,3.09,0.89,2.11,4.17
51,Cloudy,0.9,1.7,3.21,0.57,1.59,3.83,0.68,1.67,3.46,0.87,2.08,4.06
96,Clear and Sunny,0.81,1.55,2.82,0.63,1.77,4.22,0.54,1.28,2.72,0.89,2.15,4.2
59,Overcast,0.82,1.57,2.92,0.63,1.72,4.22,0.63,1.49,3.18,0.8,1.91,3.72
57,Overcast,0.83,1.57,2.94,0.59,1.64,3.95,0.7,1.65,3.51,0.83,2,3.88
58,Cloudy,0.89,1.69,3.11,0.57,1.59,3.88,0.66,1.62,3.33,0.79,1.87,3.65
69,Cloudy,0.82,1.52,2.88,0.63,1.79,4.23,0.6,1.42,3.01,0.91,2.22,4.19
71,Overcast,0.83,1.56,2.86,0.63,1.78,4.28,0.65,1.55,3.34,0.82,1.99,3.78
67,Overcast,0.9,1.71,3.15,0.55,1.49,3.68,0.57,1.38,2.9,0.9,2.15,4.23
80,Overcast,0.8,1.51,2.81,0.55,1.56,3.71,0.64,1.52,3.21,0.91,2.18,4.19
74,Clear and Sunny,0.89,1.67,3.09,0.59,1.67,3.92,0.57,1.35,2.84,0.78,1.87,3.68
58,Clear and Sunny,0.84,1.63,2.93,0.61,1.74,4.07,0.55,1.3,2.79,0.83,1.94,3.83
68,Cloudy,0.81,1.58,2.85,0.56,1.55,3.78,0.61,1.46,3.09,0.92,2.23,4.32
93,Clear and Sunny,0.82,1.57,2.83,0.64,1.77,4.32,0.58,1.41,2.9,0.89,2.11,4.18
86,Rainy,0.93,1.74,3.28,0.58,1.6,3.92,0.66,1.56,3.32,0.9,2.14,4.19
52,Overcast,0.85,1.62,3.01,0.59,1.6,3.9,0.57,1.37,2.86,0.88,2.09,4.06
95,Overcast,0.8,1.49,2.79,0.53,1.47,3.6,0.68,1.65,3.4,0.86,2.06,3.96
55,Overcast,0.91,1.69,3.15,0.54,1.48,3.69,0.66,1.59,3.3,0.82,1.98,3.78
98,Clear and Sunny,0.92,1.78,3.22,0.52,1.46,3.54,0.55,1.31,2.77,0.79,1.89,3.7
97,Overcast,0.82,1.58,2.86,0.53,1.45,3.58,0.67,1.65,3.36,0.81,1.91,3.74
97,Rainy,0.91,1.74,3.18,0.55,1.55,3.76,0.67,1.59,3.42,0.81,1.91,3.73
79,Rainy,0.93,1.77,3.28,0.64,1.77,4.32,0.65,1.58,3.29,0.84,2.02,3.94
78,Cloudy,0.89,1.67,3.14,0.62,1.75,4.2,0.6,1.46,3.05,0.85,2.06,3.95
89,Clear and Sunny,0.85,1.63,2.99,0.53,1.46,3.57,0.55,1.34,2.78,0.78,1.84,3.67
87,Cloudy,0.87,1.66,2.99,0.59,1.68,4.04,0.55,1.32,2.8,0.89,2.18,4.19
62,Clear and Sunny,0.9,1.72,3.18,0.63,1.74,4.28,0.56,1.35,2.85,0.85,2.07,3.95
87,Rainy,0.9,1.72,3.11,0.64,1.74,4.35,0.63,1.52,3.15,0.91,2.15,4.21
91,Clear and Sunny,0.84,1.62,2.97,0.59,1.65,3.94,0.6,1.46,3.05,0.91,2.2,4.25
66,Cloudy,0.89,1.69,3.07,0.64,1.78,4.32,0.54,1.28,2.73,0.94,2.26,4.35
78,Rainy,0.86,1.61,2.97,0.56,1.6,3.75,0.66,1.57,3.29,0.85,2.04,3.94
91,Clear and Sunny,0.88,1.71,3.07,0.63,1.77,4.32,0.59,1.38,2.94,0.8,1.96,3.77
76,Rainy,0.9,1.74,3.11,0.54,1.53,3.67,0.55,1.33,2.77,0.89,2.14,4.2
89,Overcast,0.88,1.68,3.1,0.62,1.73,4.18,0.58,1.38,2.9,0.84,2,3.96
54,Overcast,0.91,1.74,3.17,0.54,1.52,3.61,0.68,1.63,3.45,0.93,2.21,4.33
55,Overcast,0.83,1.56,2.92,0.57,1.6,3.85,0.61,1.46,3.08,0.83,1.96,3.88
80,Cloudy,0.8,1.56,2.8,0.64,1.78,4.29,0.53,1.25,2.67,0.87,2.13,4.05
81,Overcast,0.86,1.62,3.04,0.59,1.62,3.94,0.7,1.68,3.48,0.85,2.07,3.94
86,Rainy,0.87,1.65,3.02,0.6,1.67,4.04,0.66,1.57,3.33,0.86,2.1,4.02
60,Overcast,0.87,1.68,3,0.65,1.79,4.41,0.54,1.32,2.71,0.93,2.27,4.3
72,Clear and Sunny,0.82,1.56,2.85,0.63,1.74,4.19,0.59,1.42,2.96,0.9,2.14,4.19
88,Rainy,0.8,1.49,2.77,0.65,1.84,4.38,0.64,1.53,3.26,0.93,2.19,4.32
56,Cloudy,0.8,1.52,2.82,0.65,1.84,4.41,0.67,1.59,3.36,0.82,1.96,3.84
92,Clear and Sunny,0.86,1.62,3,0.59,1.61,4.01,0.6,1.42,3.02,0.86,2.09,3.97
58,Overcast,0.81,1.56,2.82,0.64,1.77,4.29,0.59,1.39,2.97,0.85,2.02,3.96
80,Overcast,0.88,1.71,3.07,0.55,1.55,3.68,0.53,1.29,2.68,0.85,2.04,3.97
75,Clear and Sunny,0.87,1.68,3.05,0.65,1.79,4.41,0.63,1.51,3.18,0.83,2,3.88
81,Overcast,0.91,1.7,3.17,0.53,1.47,3.66,0.6,1.43,3.06,0.88,2.09,4.07
60,Overcast,0.85,1.63,2.99,0.64,1.81,4.3,0.7,1.67,3.49,0.81,1.92,3.71
84,Cloudy,0.88,1.69,3.07,0.56,1.59,3.82,0.69,1.64,3.46,0.89,2.11,4.15
83,Clear and Sunny,0.9,1.69,3.16,0.6,1.68,4.02,0.66,1.55,3.34,0.89,2.15,4.12
84,Clear and Sunny,0.84,1.56,2.97,0.54,1.53,3.65,0.54,1.29,2.69,0.91,2.18,4.23
96,Rainy,0.86,1.66,3.04,0.65,1.78,4.37,0.55,1.34,2.77,0.88,2.1,4.1
98,Clear and Sunny,0.92,1.76,3.19,0.65,1.83,4.32,0.58,1.37,2.92,0.82,1.93,3.85
78,Clear and Sunny,0.81,1.53,2.82,0.6,1.65,4.05,0.68,1.64,3.43,0.78,1.84,3.61
65,Clear and Sunny,0.88,1.65,3.12,0.53,1.51,3.61,0.67,1.61,3.35,0.87,2.09,4.03
92,Cloudy,0.85,1.66,3.02,0.54,1.54,3.63,0.59,1.44,3.03,0.89,2.13,4.11
97,Cloudy,0.88,1.66,3.08,0.61,1.67,4.11,0.55,1.3,2.73,0.92,2.17,4.22
95,Overcast,0.82,1.56,2.89,0.64,1.75,4.27,0.68,1.61,3.44,0.89,2.18,4.11
81,Overcast,0.81,1.57,2.86,0.52,1.46,3.55,0.63,1.51,3.22,0.82,1.94,3.77
61,Rainy,0.92,1.79,3.2,0.59,1.67,4.01,0.6,1.42,3.03,0.88,2.09,4.06
94,Cloudy,0.81,1.52,2.86,0.57,1.59,3.83,0.56,1.32,2.81,0.86,2.09,4.01
62,Cloudy,0.91,1.76,3.2,0.58,1.65,3.97,0.69,1.66,3.48,0.79,1.85,3.66
73,Clear and Sunny,0.8,1.55,2.8,0.64,1.77,4.32,0.53,1.31,2.68,0.82,1.95,3.79
64,Rainy,0.87,1.68,3.04,0.54,1.53,3.62,0.61,1.48,3.12,0.89,2.09,4.16
54,Cloudy,0.88,1.65,3.12,0.59,1.69,4.02,0.64,1.56,3.24,0.86,2.04,3.97
66,Clear and Sunny,0.91,1.76,3.15,0.59,1.68,4,0.69,1.65,3.46,0.81,1.96,3.78
60,Cloudy,0.83,1.6,2.9,0.56,1.53,3.78,0.63,1.54,3.19,0.82,1.94,3.82
76,Clear and Sunny,0.83,1.55,2.91,0.53,1.5,3.64,0.58,1.39,2.95,0.84,2.04,3.91
94,Clear and Sunny,0.9,1.67,3.11,0.62,1.7,4.13,0.65,1.57,3.31,0.87,2.1,4.03
84,Overcast,0.93,1.73,3.21,0.6,1.7,3.99,0.69,1.68,3.49,0.82,1.98,3.84
92,Overcast,0.86,1.62,2.99,0.62,1.71,4.14,0.58,1.36,2.96,0.94,2.28,4.36
67,Overcast,0.84,1.55,2.93,0.6,1.63,3.99,0.65,1.56,3.26,0.88,2.09,4.13
92,Rainy,0.88,1.71,3.12,0.62,1.7,4.17,0.56,1.35,2.86,0.79,1.93,3.68
88,Clear and Sunny,0.82,1.59,2.86,0.62,1.75,4.25,0.61,1.47,3.07,0.82,1.94,3.85
87,Clear and Sunny,0.83,1.62,2.87,0.58,1.64,3.9,0.59,1.43,2.97,0.79,1.9,3.73
73,Overcast,0.92,1.78,3.2,0.61,1.68,4.18,0.62,1.48,3.12,0.87,2.09,4.08
55,Clear and Sunny,0.87,1.64,3.03,0.6,1.65,4.13,0.63,1.49,3.18,0.84,2.05,3.93
90,Clear and Sunny,0.86,1.66,3.04,0.57,1.6,3.87,0.56,1.31,2.79,0.89,2.15,4.15
95,Cloudy,0.82,1.52,2.88,0.56,1.55,3.78,0.68,1.63,3.43,0.81,1.97,3.74
75,Rainy,0.89,1.66,3.1,0.56,1.58,3.71,0.54,1.28,2.71,0.89,2.12,4.16
60,Cloudy,0.9,1.68,3.11,0.55,1.57,3.73,0.7,1.66,3.53,0.8,1.88,3.72
91,Cloudy,0.87,1.65,3.03,0.54,1.49,3.58,0.58,1.38,2.94,0.82,1.96,3.8
81,Cloudy,0.86,1.62,3,0.54,1.5,3.66,0.56,1.33,2.82,0.8,1.95,3.7
97,Cloudy,0.88,1.66,3.09,0.61,1.71,4.12,0.6,1.45,3.05,0.9,2.19,4.21
87,Clear and Sunny,0.89,1.66,3.08,0.62,1.77,4.15,0.57,1.37,2.9,0.86,2.05,4.03
50,Overcast,0.86,1.64,3.03,0.61,1.71,4.12,0.67,1.61,3.43,0.91,2.14,4.18
75,Clear and Sunny,0.89,1.67,3.1,0.53,1.44,3.51,0.59,1.38,2.98,0.79,1.86,3.62
65,Clear and Sunny,0.83,1.53,2.9,0.59,1.67,4.02,0.68,1.6,3.42,0.91,2.18,4.29
76,Clear and Sunny,0.86,1.68,3.03,0.59,1.62,3.9,0.6,1.46,3.05,0.83,2.02,3.89
53,Overcast,0.84,1.57,2.91,0.63,1.79,4.31,0.62,1.5,3.12,0.87,2.07,4.05
62,Rainy,0.84,1.58,2.98,0.53,1.45,3.54,0.65,1.53,3.24,0.87,2.08,4.04
96,Rainy,0.81,1.52,2.86,0.56,1.53,3.78,0.64,1.51,3.22,0.93,2.24,4.33
51,Clear and Sunny,0.84,1.59,2.95,0.6,1.71,4.02,0.54,1.27,2.71,0.85,2.04,3.97
71,Rainy,0.82,1.52,2.85,0.54,1.48,3.65,0.61,1.43,3.04,0.79,1.94,3.73
78,Cloudy,0.89,1.72,3.11,0.64,1.83,4.38,0.63,1.52,3.16,0.89,2.1,4.14
63,Rainy,0.84,1.56,2.89,0.6,1.64,4,0.64,1.55,3.21,0.8,1.94,3.73
84,Clear and Sunny,0.85,1.6,2.98,0.61,1.73,4.13,0.55,1.34,2.77,0.86,2.05,4.04
58,Cloudy,0.86,1.67,2.99,0.55,1.57,3.72,0.58,1.35,2.9,0.81,1.97,3.7
60,Rainy,0.81,1.57,2.81,0.62,1.77,4.23,0.7,1.68,3.5,0.9,2.12,4.16
58,Rainy,0.82,1.54,2.9,0.56,1.59,3.85,0.65,1.54,3.25,0.91,2.23,4.24
61,Cloudy,0.88,1.63,3.04,0.54,1.48,3.66,0.68,1.62,3.44,0.79,1.88,3.65
73,Clear and Sunny,0.85,1.65,3,0.6,1.68,4.01,0.66,1.6,3.35,0.81,1.93,3.71
60,Cloudy,0.85,1.64,2.97,0.54,1.53,3.67,0.56,1.35,2.87,0.84,2.05,3.95
79,Overcast,0.82,1.56,2.88,0.65,1.83,4.42,0.61,1.46,3.08,0.89,2.18,4.12
72,Overcast,0.82,1.53,2.87,0.53,1.46,3.56,0.54,1.28,2.73,0.88,2.11,4.13
67,Rainy,0.83,1.57,2.9,0.57,1.61,3.88,0.57,1.38,2.85,0.81,1.96,3.78
66,Overcast,0.92,1.79,3.18,0.56,1.54,3.79,0.58,1.4,2.91,0.87,2.08,4.08
91,Rainy,0.86,1.66,2.96,0.65,1.78,4.37,0.65,1.54,3.3,0.92,2.18,4.25
59,Clear and Sunny,0.87,1.65,3.02,0.54,1.5,3.67,0.55,1.32,2.79,0.93,2.26,4.31
72,Overcast,0.9,1.66,3.14,0.58,1.61,3.94,0.54,1.27,2.73,0.86,2.05,4.04
88,Rainy,0.91,1.71,3.21,0.62,1.69,4.15,0.64,1.52,3.27,0.92,2.18,4.28
64,Overcast,0.85,1.6,2.98,0.64,1.79,4.31,0.65,1.54,3.28,0.86,2.07,3.98
80,Overcast,0.82,1.54,2.86,0.55,1.54,3.72,0.6,1.43,3.01,0.82,1.99,3.82
75,Rainy,0.89,1.67,3.09,0.59,1.65,3.99,0.56,1.33,2.84,0.9,2.17,4.14
73,Cloudy,0.91,1.77,3.15,0.59,1.66,3.94,0.67,1.61,3.37,0.94,2.26,4.38
54,Rainy,0.9,1.7,3.15,0.58,1.64,3.94,0.55,1.34,2.79,0.84,2,3.94
61,Cloudy,0.86,1.63,2.97,0.64,1.8,4.42,0.6,1.43,3.04,0.91,2.15,4.29
73,Overcast,0.9,1.68,3.15,0.64,1.76,4.23,0.53,1.3,2.68,0.84,2,3.95
65,Clear and Sunny,0.85,1.61,2.99,0.62,1.71,4.2,0.55,1.32,2.79,0.78,1.89,3.67
61,Overcast,0.82,1.52,2.89,0.57,1.6,3.9,0.56,1.34,2.82,0.78,1.9,3.6
79,Overcast,0.87,1.63,3.03,0.54,1.51,3.69,0.69,1.68,3.49,0.91,2.17,4.21
77,Cloudy,0.87,1.67,3.04,0.55,1.55,3.71,0.64,1.54,3.23,0.88,2.12,4.08
78,Cloudy,0.92,1.77,3.28,0.54,1.48,3.67,0.64,1.5,3.21,0.88,2.12,4.1
64,Overcast,0.84,1.6,2.92,0.6,1.68,4.05,0.68,1.65,3.45,0.94,2.29,4.34
52,Clear and Sunny,0.83,1.59,2.9,0.63,1.71,4.22,0.68,1.64,3.44,0.8,1.92,3.73
89,Clear and Sunny,0.8,1.52,2.8,0.62,1.72,4.2,0.55,1.34,2.77,0.88,2.13,4.1
98,Overcast,0.93,1.71,3.22,0.63,1.74,4.33,0.64,1.5,3.19,0.82,1.94,3.85
70,Rainy,0.86,1.64,2.99,0.57,1.56,3.91,0.62,1.52,3.14,0.92,2.17,4.32
81,Rainy,0.81,1.55,2.84,0.55,1.54,3.7,0.68,1.62,3.43,0.8,1.89,3.7
83,Overcast,0.92,1.76,3.23,0.65,1.83,4.4,0.58,1.41,2.92,0.78,1.91,3.67
68,Cloudy,0.91,1.71,3.15,0.54,1.5,3.61,0.68,1.6,3.43,0.9,2.15,4.24
72,Rainy,0.91,1.76,3.16,0.61,1.69,4.05,0.6,1.44,2.99,0.91,2.13,4.22
66,Clear and Sunny,0.86,1.6,3.04,0.55,1.56,3.75,0.68,1.62,3.41,0.8,1.95,3.71
55,Overcast,0.93,1.8,3.28,0.61,1.66,4.11,0.63,1.48,3.18,0.84,2.01,3.89
95,Clear and Sunny,0.85,1.62,2.99,0.59,1.66,4.03,0.69,1.69,3.45,0.79,1.87,3.72
67,Cloudy,0.85,1.59,3.02,0.65,1.79,4.42,0.57,1.34,2.89,0.82,1.99,3.76
81,Clear and Sunny,0.89,1.65,3.15,0.64,1.81,4.39,0.68,1.61,3.43,0.92,2.23,4.27
76,Clear and Sunny,0.85,1.61,2.97,0.59,1.65,4.02,0.66,1.57,3.31,0.86,2.07,3.98
62,Overcast,0.88,1.66,3.08,0.64,1.77,4.26,0.53,1.29,2.7,0.81,1.96,3.81
60,Rainy,0.87,1.61,3.05,0.53,1.5,3.6,0.69,1.68,3.48,0.8,1.88,3.73
66,Clear and Sunny,0.91,1.7,3.21,0.57,1.58,3.91,0.63,1.48,3.2,0.8,1.95,3.75
68,Rainy,0.81,1.57,2.83,0.63,1.78,4.19,0.62,1.5,3.18,0.91,2.23,4.2
53,Rainy,0.84,1.6,2.92,0.63,1.78,4.31,0.61,1.47,3.1,0.93,2.21,4.31
